iteration,chain,parameters[1],parameters[81],parameters[161],parameters[241],parameters[321]
9650,1,2.468060126821291,0.5040525445865445,1.7649018323412182,0.5149907993680236,-0.8729666444496417
9651,1,2.2387748170876245,0.26309045788675484,1.6204248345265866,0.8543170869545775,-0.8708885012604629
9652,1,2.5984582803072604,0.2494566905850246,1.5206685162649092,0.606591903228773,-0.8664361932800683
9653,1,2.1983990619473412,0.6040045431092068,1.7920095454831837,1.0109576537683147,-0.84820712084232
9654,1,2.222093733010836,0.6166725098645022,1.8697139809522116,1.2376480725068058,-0.8269109659004138
9655,1,1.8919287417621045,0.5097282486285806,1.7967098559887253,1.3145127944210084,-0.8684423538858584
9656,1,1.9468649564909717,0.5319613321819643,1.766373833829239,1.3144413990922412,-0.867205400605603
9657,1,1.8605643587677283,0.6532384557383023,1.7584748427604822,1.3922368894769872,-0.8713484341595009
9658,1,2.1333928758988847,0.5846676597395102,1.7604665993129047,1.6235278971542983,-0.8816367020959018
9659,1,2.219792716719735,0.8740582177645932,1.639737588761997,1.7143559803169226,-0.9117918842955449
9660,1,2.3657062930018897,0.9672745242248117,1.5764302677561595,1.7359439805178225,-0.9039376378935688
9661,1,2.3868979526507386,1.0123031511532414,1.6598284078396994,1.8117101732274878,-0.9026355776981945
9662,1,2.3979463176574507,1.0239132470197971,1.643561627196111,1.8312532635686256,-0.8963939183591607
9663,1,2.6138625485746148,0.9333893719461358,1.581771836944995,1.9608339199640856,-0.8536985902931855
9664,1,2.2764984554639316,0.8826071820973546,1.8365598044877554,1.9484359161024927,-0.8435497882058354
9665,1,2.2710130648939635,0.8936947647391653,1.8361347053933343,1.942287619768238,-0.8477173445492399
9666,1,2.1221604861263117,0.7019314824947451,1.6584225085116744,1.7554848132873642,-0.8674027820646375
9667,1,2.2204456912380994,0.7194872886258855,1.7665368430906812,1.7222228756104738,-0.8831894787461543
9668,1,2.3740273708171156,0.8624744087848025,1.9173938163495652,1.690620019689506,-0.8735950113685316
9669,1,2.294120885399222,0.8705668348834102,1.9204587912539082,1.516103680787292,-0.8661467586577465
9670,1,2.346874820595681,0.7774961429243306,1.954150284686075,1.4534658851088138,-0.8658321164322675
9671,1,2.282199852455583,0.3834087222171114,2.192731091462928,2.1566310775493815,-0.8854470018039639
9672,1,2.2293244816606235,0.21311116082647544,2.2058435301595165,1.9080926894582007,-0.9177061151168767
9673,1,2.554406987595659,0.2583738272591013,2.126331334427243,1.5195390256247796,-0.8630900422539419
9674,1,2.452619349858381,0.2628250510656837,2.125228820319348,1.0780970915408132,-0.8662953060686702
9675,1,2.420560210049684,0.2686354567038065,2.085344339293402,1.100266492493284,-0.8579683672187718
9676,1,2.426615007356371,0.15296938817787992,1.9874924637347855,0.6014671937615231,-0.8667884590372221
9677,1,2.3990439809324853,0.10273699965574364,1.9165300673219785,0.6281907283662014,-0.9019802729701127
9678,1,2.3128821480830792,-0.09483281461390602,2.0310641880760825,0.7193545009545882,-0.9073736614300506
9679,1,2.111827960891098,0.07238352081324859,1.8736548734233576,0.632428792134251,-0.8806134379032541
9680,1,1.9596815321828265,-0.015128227910994252,1.701307648257522,0.07198531499974441,-0.886633985272382
9681,1,1.9621860313147588,-0.0256396311242128,1.531179015640065,0.1847974632973875,-0.8771179528092774
9682,1,1.9061891034105372,-0.2917235286333359,1.31207690321756,-0.11116313359433501,-0.8886532208405614
9683,1,2.126286601700891,0.09387047141324459,1.2800297170246366,0.050358339853959364,-0.917834059553289
9684,1,2.0842751085099587,-0.45261588763219307,1.2063399456274833,-0.08014361824238803,-0.9059807340972299
9685,1,1.72440662388723,-0.6756719247010763,1.1484043348056125,-0.1518447401786371,-0.9453290619760262
9686,1,1.5954007555177419,-0.8742757223895056,1.0310616588711414,-0.35348816190726273,-0.9489234270097641
9687,1,1.4631931916285041,-0.9223951178957294,1.0227061562686042,-0.42782904333748933,-0.9419766104191309
9688,1,1.3663868082888515,-0.6894359477864839,1.032705357993179,-0.3121809330921315,-0.9478517136331633
9689,1,1.3947878326578096,-0.6150328281634451,0.803871758634386,-0.12893926793041988,-0.9637218452680723
9690,1,1.5324839437330047,-0.5531285683095274,0.752401327534182,-0.5052713820724068,-1.005656358258238
9691,1,1.4562149724883187,-0.6850915147122751,0.7035521331123071,-0.4504118103298239,-1.0075824251350498
9692,1,1.3710945507871612,-0.7886571418485521,0.6014182996587327,-0.410943531590203,-1.0313271403035278
9693,1,1.3484884940490023,-0.8538000757003553,0.6433870953418378,-0.4326758987683766,-1.019015113785125
9694,1,1.5768846112778594,-0.9268073308859546,0.4900180201458172,-0.6123228820477479,-1.016411641119833
9695,1,1.6509672412560719,-0.8354106588624424,0.5036138372057011,-0.7195915677188042,-1.0529951065350793
9696,1,1.482293404928296,-0.5442666885758477,0.3856979190542916,-0.7537973254298909,-1.0686651683543789
9697,1,1.3308295422638659,-0.45738185089295735,0.44067690331437026,-0.6581350007205053,-1.0819968712788157
9698,1,1.411089941511959,-0.46767364670947953,0.3554233787779577,-0.45311627432466195,-1.0980128516950842
9699,1,1.2768766496735002,-0.3617384298389243,0.24368980649326566,-0.3721518393166715,-1.1156911176969802
9700,1,1.5521868390030715,0.01969863807083872,0.10209301918324303,-0.3297065820585645,-1.1223649561627076
9701,1,1.3852823891225716,-0.009826147966309944,0.27596535768988184,-0.17456886973931304,-1.1265916526515267
9702,1,1.4230817500008943,-0.06491038838110486,0.2297099056308444,-0.1178378677882963,-1.0913274008962337
9703,1,1.2768574617003723,-0.10292054622736808,-0.056934130669411415,-0.05936583490930249,-1.0886994754456107
9704,1,1.1183078409756728,-0.0558154560261295,-0.023470914865117164,-0.001674987998697581,-1.1066960227154683
9705,1,1.1075599723531855,-0.04232870575534035,-0.016655019586545878,-0.04705888788298579,-1.0991172469683028
9706,1,1.3038932533701992,-0.24432963277139017,-0.08625246564685243,-0.42329564922254426,-1.1956320495817025
9707,1,1.1156395132997492,-0.21889303722540518,-0.28397895775786164,-0.05752116696588399,-1.1949777805481236
9708,1,1.0473140876585731,-0.45149670184474905,-0.26606745280644223,-0.3178553236511842,-1.1652316077894782
9709,1,1.0907929825189258,-0.6537312197379224,-0.31901210644579575,-0.14744056767293054,-1.1625661603801
9710,1,1.1125201252246335,-0.6911255730710384,-0.14780611464074142,-0.1819422123023355,-1.1522303898842277
9711,1,1.1063433381570316,-0.9218217545836129,-0.1252560122810602,-0.23988258248988936,-1.147100718884298
9712,1,1.2327041007127195,-0.448547442375416,-0.17974616521019562,-0.3067021082907503,-1.113326828628009
9713,1,1.4044870362176878,-0.511906264949732,-0.17760911424284057,-0.05109556363809591,-1.141595299217305
9714,1,1.4731366736438225,-0.5480361577757593,-0.31916450185639217,-0.12118455841881715,-1.1191626200567437
9715,1,1.5042024593668004,-0.26889297100916637,-0.11175934331113604,-0.3883448662137454,-1.1326918040299445
9716,1,1.4114220555666417,-0.31851007772461604,-0.21603091129581217,-0.55551476542154,-1.1889021010786303
9717,1,1.4902238898576659,-0.1666414967183129,-0.28309320175490155,-0.46342861558642395,-1.1766076812251858
9718,1,1.5424117864634488,-0.25211043677085565,-0.41044220299851736,-0.3598049872888185,-1.1966747433642826
9719,1,1.7743555689332284,-0.10031744231342939,-0.626451650354973,-0.22012147263400575,-1.250879585565386
9720,1,1.5370063097496143,0.03979279764557134,-0.6456637914826611,-0.37333220791039995,-1.2438501326875524
9721,1,1.648990630560107,0.00637126657166924,-0.3104957879091051,-0.5927994967377624,-1.2002171196429858
9722,1,1.8971164806923062,0.1705953496919589,0.06995380114334439,-0.2947151410740635,-1.2066493434497236
9723,1,2.104857794265019,0.20886310524806803,0.11780557408445794,-0.3572826178529213,-1.1971078895611587
9724,1,2.258179841277117,0.4063755531147053,0.12712126749991057,-0.7102741287332162,-1.045917740110985
9725,1,2.388182295300168,0.2503830626065057,0.46201728232797246,-0.1385622356348341,-1.1089016991031446
9726,1,2.3722837306532982,0.2706624956600016,0.46173289219595326,-0.13758893817576723,-1.1071763863249096
9727,1,2.242349394602292,0.29191871518756085,0.3904557725215413,-0.19978288177541834,-1.0925727896235304
9728,1,2.0810205874342906,0.5435675499786916,0.5139166032148962,-0.13035642167652553,-1.0883825419884627
9729,1,2.127913512701778,0.58761223537263,0.5313709634390765,-0.20283818261355022,-1.092261655747974
9730,1,2.2008691423451356,0.4904139713096913,0.42208121718928676,-0.28584816223282894,-1.0957978028335198
9731,1,2.2579122337156066,0.5066510472987829,0.5148380347011186,-0.23843351037354027,-1.0604840611883681
9732,1,2.216735726197169,0.3032619770419406,0.4749844474571424,-0.043285326600773624,-1.0575840800852994
9733,1,2.11324509527156,0.6018855372795383,0.5165480290735723,-0.04346736075789959,-1.0499428854882646
9734,1,2.223197812088278,0.645409466914663,0.469456452228096,-0.17726272261174547,-1.038761818946029
9735,1,2.145513476533364,0.6921590156457896,0.5090178273852489,-0.3524011468886005,-1.0104626742115081
9736,1,2.077746845297485,0.426891863083003,0.43235493315583556,-0.3600771290903711,-0.9883538910015147
9737,1,2.0039579949487423,0.6895534998324754,0.4888572270617024,-0.4927405883852394,-0.9853798818421924
9738,1,2.0467091734465246,0.7613696323857263,0.557592498569099,-0.2515638591556895,-1.022272541461399
9739,1,1.9530367784061557,0.4678566260965487,0.6198644217019885,-0.6636757850067799,-1.0351960770815472
9740,1,1.9774812545978073,0.3781670965921121,0.49912313974832123,-0.6612196537339956,-1.0663704433865138
9741,1,1.9268326175315555,0.260123476715775,0.20480990504992952,-0.09422621524772164,-1.058792853925585
9742,1,2.2230565405183533,0.5113584622933424,0.05269651346167909,0.20535607563609015,-1.011532077944626
9743,1,2.316657277562395,0.5119313328642641,0.007932672909053314,0.1784794574994949,-1.0143810922430978
9744,1,1.9700005818055366,0.37624028359464234,-0.07321444427761774,0.06806259738131808,-0.9759594009176471
9745,1,2.152001740595312,0.43701415146177963,-0.022070352797397916,0.06938477254422172,-0.9648573861120089
9746,1,2.095656914770816,0.4019524641652355,-0.03593415310265344,0.036649453138756886,-0.969718508764774
9747,1,2.1885320755531468,0.5339190897814745,-0.07357007934979971,0.3034840476434276,-0.9537926911124933
9748,1,2.194894745743707,0.6964572105226041,-0.020599175456595002,0.2626274051766172,-0.977154652897335
9749,1,2.3765631591642453,0.6132021837715377,-0.00028177787914085125,0.1790941518316697,-0.9841166717242242
9750,1,2.5674200666839875,0.6981972129969278,-0.07647653941322137,0.6241580153162518,-1.000629793461458
9751,1,2.5588305530101896,0.694391395721096,-0.03792583286128927,0.6279107099484457,-1.0039934957074832
9752,1,2.5514934821044943,0.6171081615367482,-0.12497138641506123,0.4822549305319937,-1.0169599601141812
9753,1,2.5448676888822006,0.5821424597558583,-0.05161019537803333,0.5763666387985115,-0.9885508208059228
9754,1,2.2034142828636583,0.5652824246311274,0.030954331194814316,0.528437018332874,-1.0167066437933843
9755,1,2.3136452283447597,0.7986052760267027,0.269869538669696,0.5620796900906992,-1.0147502516189717
9756,1,2.4251433048869875,0.6628791851258261,0.2811057458717582,0.6503988013989258,-1.0134427254600744
9757,1,2.407880288244089,1.032149693842159,0.4511784923168553,0.3713342027651027,-1.0473725394720361
9758,1,2.236161722534873,0.9977011501082989,0.4305764994734973,0.37649980697103325,-1.0661812113611373
9759,1,2.2216966677855465,0.819102526078552,0.5311897596529027,0.42312173845469836,-1.0488746239321398
9760,1,2.2079320586349733,0.7753002027479493,0.4887923313867565,0.3914612540943408,-1.0734927809487242
9761,1,2.3089422818697405,0.6872262330059064,0.5644741180880481,0.6367481002586703,-1.0943447798067365
9762,1,2.3999952245121086,0.804187485897156,0.42218502962922255,0.8303985276129175,-1.1344219921890977
9763,1,2.2854526393749643,0.7839197562690052,0.403605645762048,1.087121725769724,-1.172685504927811
9764,1,2.3317052574936916,0.5020110120885604,0.1963732839169729,1.081506200628108,-1.1508456835874459
9765,1,2.042838543274558,0.37905373334067943,0.22638079661181149,1.0367182389832807,-1.1542501782853447
9766,1,1.9955902859559242,0.3391897991350128,0.24262669466983747,0.7320843743763636,-1.1631337232629102
9767,1,2.3099519594270213,0.22198097273611478,0.22211748383548105,0.6660078499435623,-1.2185608669196437
9768,1,2.618749330253442,0.3889074560929893,0.2561763337779176,0.16747256766937074,-1.2468483675379984
9769,1,2.4750867180458505,0.24898243017283903,0.0842040921763594,-0.11609747619038498,-1.2863064726642814
9770,1,2.5110972563438736,0.39870475401978633,-0.07347051197759824,-0.12365912716609108,-1.296522791585517
9771,1,2.517735241711744,0.3814348956885397,-0.08933067773947964,-0.09673790820455629,-1.293181527583745
9772,1,2.4668815811449325,0.3095910558600919,-0.0849837748284594,-0.19573751338244544,-1.2970623103850996
9773,1,2.629965941015028,0.33107263523514074,0.043492765745331896,-0.10107417120444216,-1.268998506758947
9774,1,2.727144095262726,0.3352985544986194,-0.025929252778297093,-0.28613743374922906,-1.2707153080896374
9775,1,2.593172682757528,0.26201115705912076,-0.04886213359468658,-0.17816679749935732,-1.2390691083182168
9776,1,1.9349289730480996,0.21183514787920435,-0.19897232055973438,-0.178061273640157,-1.2381943535965143
9777,1,1.9786993426390038,0.31893180789906606,-0.16338524280077765,-0.06017814922169254,-1.231098957439312
9778,1,1.9945153911729745,0.267715315369629,-0.21053121788391055,-0.23204958934008033,-1.2422432725905044
9779,1,1.9549098171135837,0.26052348132282754,-0.25272540962948364,-0.3745416682369564,-1.2320227085496778
9780,1,1.690483981745444,0.4190750907969492,-0.30313052718666095,-0.5942831212544514,-1.194485907159261
9781,1,1.6616509623650062,0.6560887227183895,-0.40032018900372307,-0.22767787355747285,-1.1912088660981102
9782,1,1.5876460224021764,0.49002175656448155,-0.44497274964225414,-0.1976123216151779,-1.205837724603975
9783,1,1.427372899584299,0.42818633669117184,-0.5143958560173654,-0.007818528736237187,-1.1804433059438664
9784,1,1.3374204590384415,0.3296835995796883,-0.36373420392516315,0.10515084729872841,-1.1815435449608036
9785,1,1.402335012628453,0.5757025330297233,-0.409001954005991,0.18377719018039548,-1.1669122658354927
9786,1,1.3156731384973173,0.4748493268099064,-0.3209903818837296,0.13520224248226242,-1.1720386712370248
9787,1,1.3661668012872359,0.39865480193714664,-0.44592509511003114,0.07039948934938343,-1.166062407782698
9788,1,1.4298468698677473,0.628951091720169,-0.40534196821063095,0.14112640160845466,-1.1557430431015179
9789,1,1.4492202589207421,0.5505970429258419,-0.4169031105704108,0.10095967346458938,-1.1697451714593357
9790,1,1.3490608965941184,0.39894188483348675,-0.7976023966292481,0.12349850408411371,-1.1561247321532473
9791,1,1.471363507791906,0.5150314679151311,-0.8452315270695081,0.05863308166118679,-1.1512359364376323
9792,1,1.3827931332507497,0.7327039579726905,-0.7787916818741821,0.12825289331721676,-1.176519496106693
9793,1,1.326743987638241,0.5434691961027464,-0.7315471015066741,0.1453848327015675,-1.1748789610435615
9794,1,1.1557386701840626,0.39445999072976445,-0.5309140870368667,0.45840504300207935,-1.1840419860541112
9795,1,1.0869754486449732,0.4289441941271289,-0.6081279327462394,0.39715208500123855,-1.1467414680021013
9796,1,0.9990389924479586,0.5513688368267682,-0.5615723442491923,0.46259247670567527,-1.1479424792606514
9797,1,1.012390172867427,0.6024730046488538,-0.5549655306178041,0.4754746569359256,-1.165356326771887
9798,1,0.9741789407438834,0.4272104535716207,-0.5844448652422265,0.2277448146660513,-1.1722022112155568
9799,1,0.9329189327536421,0.35038271537160326,-0.46559597150164966,0.26580713822523927,-1.2056938505954715
9800,1,0.830831440844953,0.4249900784927874,-0.3746781033168858,0.4914101109455791,-1.2134558502443777
9801,1,0.7595632482910474,0.2846000007231135,-0.11270143251975391,0.25281455073897374,-1.244506367305168
9802,1,0.6146914260255255,0.11062808015800951,-0.2552030876457435,0.6895580719578823,-1.3445986339545164
9803,1,0.682676361123884,0.3279316628884053,-0.3272593106380505,0.8066166093142798,-1.3923673198326354
9804,1,0.6049051665734515,0.33777700296796986,-0.511956504097729,0.5607039773226518,-1.3634445704146605
9805,1,0.601577803556346,0.32029170715792904,-0.6130975070998298,0.6999423693159558,-1.3408706040165228
9806,1,0.5682686758175508,0.4199091882443541,-0.5796973250394601,0.5681590237565743,-1.330956243836092
9807,1,0.5082862738684899,0.33594657521868604,-0.7723244025336858,0.5371568239510464,-1.3371752139854454
9808,1,0.39169829111839066,0.38632397992902995,-0.8623062521993647,0.2954786452183686,-1.3178752255501198
9809,1,0.5883746365423672,0.40443805056002463,-0.7970554066952384,0.02189277974769738,-1.3023471645176192
9810,1,0.3908833976181076,0.300776905161069,-0.7180590390829179,0.568245086988643,-1.3447308716525432
9811,1,0.3183690951868912,0.2290970670195896,-0.7716607070566138,0.5582450750851193,-1.3522695682833952
9812,1,0.6255623574991993,0.592455969591986,-1.0598418531918694,0.9979598384823032,-1.4482185695337595
9813,1,0.6320955095856354,0.631270120420838,-1.0961667791235004,0.9858583042008274,-1.447488389225881
9814,1,0.6116693356445148,0.7646262409031859,-1.0216080430543597,0.7196048576854496,-1.455709313222241
9815,1,0.4378614398760218,0.40708788048742284,-0.9196858564553753,0.9377364776750822,-1.4306859999523676
9816,1,0.9614413114555752,0.2501731185927008,-0.8354157373611807,1.4463832961700247,-1.41785169529854
9817,1,0.9316865442685485,0.18454460450396246,-0.8209821431222573,1.2811671138246838,-1.4050596339262398
9818,1,0.9135139551786968,0.2184138263531389,-0.7804053417235791,1.510567944270502,-1.457243027972309
9819,1,0.9100252525479634,0.07067891703329772,-0.7438822531059281,1.6114394093191315,-1.4892030356180435
9820,1,0.8765301904944715,0.1315203392448562,-0.6724934384764244,1.559804120495914,-1.4847467464538922
9821,1,0.8983639633559477,0.19646317138135325,-0.7761422453432609,1.4963209537804596,-1.5225813867242535
9822,1,0.707099269553109,0.6982730386285533,-1.0156084139301933,1.4664209330361224,-1.4873010968327924
9823,1,0.7481728645032542,0.8029293838086832,-1.0385133447740906,1.5032366970075133,-1.5300586291923144
9824,1,0.753758417139318,0.5707046660506933,-1.2282203252647967,1.5645809594859854,-1.4961755631625435
9825,1,0.7859112269139734,0.5557800243913712,-1.2622465276616694,1.5151269432409753,-1.5017960543260085
9826,1,0.8136336808762109,0.4445531693484626,-1.1655564399359377,1.297910431035349,-1.47663022976172
9827,1,0.8143300870958587,0.22198545481555346,-1.1454843530946175,1.1618972807435357,-1.4767649798732156
9828,1,0.735408494725862,0.30332289716245736,-1.219872049456763,1.1644263696997075,-1.4707827004800995
9829,1,0.6747678655915248,-0.02719261553616915,-1.060631394880483,0.9281084548225346,-1.463665584382781
9830,1,0.7858279633535604,-0.12955953617623084,-1.0569382110738523,0.8513550093011777,-1.4679923886661261
9831,1,0.8775290556615563,-0.1957149740901367,-0.9381700633015272,0.688988547610358,-1.4652146933599501
9832,1,0.7833464295018696,0.003788724131897674,-0.92871777014807,0.7062172196743786,-1.4780598206949995
9833,1,0.783889622664094,0.050124311538001384,-0.9630752110149471,0.6757354723602543,-1.4931836692696048
9834,1,0.8143140195296764,-0.1061020752642845,-0.8947779944339318,0.7727742879164774,-1.4870228035726791
9835,1,0.5743972692471682,-0.1319369149799607,-0.73933673135287,0.5039522392968756,-1.4700617783502152
9836,1,0.5728961482595603,-0.1799374875685973,-0.7280053871095775,0.47586732482325883,-1.490247454724051
9837,1,0.28834992915202834,-0.5648057119226807,-1.0283287818652833,0.8684478328984807,-1.5600857531243404
9838,1,0.28392188325275003,-0.6352116329520288,-1.0351569892713663,0.6837897581044575,-1.498711962836871
9839,1,0.3377466856912357,-0.663241806170196,-0.9881545512894413,0.5123831450347862,-1.4907427866499163
9840,1,0.451159531904648,-0.44501669205815036,-0.8790468294151974,0.5707222196468922,-1.4222914471581574
9841,1,0.3138163928964165,-0.5947275763313459,-0.8476856842061364,0.320524324479129,-1.4045137372147685
9842,1,0.34643472721736446,-0.430685078980903,-0.9694896655104024,0.3826621514753776,-1.3810072507409348
9843,1,0.4629892755735193,-0.46269105699804514,-1.07691831166885,0.12580045441569387,-1.397341088993518
9844,1,0.46971931796715766,-0.5721917147442157,-1.026469612319564,0.03007227452923751,-1.3996316387262209
9845,1,0.41530728613336076,-0.9921188549036074,-1.1464714912538791,-0.35355335416690303,-1.4047924857070069
9846,1,0.29734203799815545,-0.7077864423211481,-1.0786419136789112,-0.5083691659074848,-1.4033931843496918
9847,1,0.38816402353652185,-0.6824709819781124,-1.0564161119280373,-0.5109127046091125,-1.3715701312052575
9848,1,0.4260012439496017,-0.6216703569060597,-0.9155906115389044,-0.570985263364058,-1.3921974416056757
9849,1,0.4032154665479127,-0.6350362047527479,-0.830574963038841,-0.6351896140570791,-1.3826097496390164
9850,1,0.4276396221944655,-0.4005335509981521,-0.9181505221357581,-0.7553756506872072,-1.3970336672913892
9851,1,0.390517375859087,-0.38277617061478214,-0.8381352630647394,-0.8083171292357896,-1.4053799491364836
9852,1,0.1831566392655366,-0.3088811063213474,-1.1491619515926945,-0.9612782095407832,-1.412274122093053
9853,1,0.12819523285804169,-0.38821312129203595,-1.0960144962428475,-0.997511449207542,-1.4183162358959813
9854,1,0.26793831262654744,-0.4164238457461696,-0.9587203675399066,-0.9070947598754318,-1.3984432878685114
9855,1,0.2720369354252575,-0.48478118920846563,-0.8796736334804337,-0.6089550272722162,-1.3938375391648543
9856,1,0.2551034129272814,-0.63849071111418,-1.018717518303293,-0.3163038393203771,-1.4008167064564891
9857,1,0.20007632580323728,-1.086901008769255,-1.2507210570352267,-0.3660718304187729,-1.4281671162712022
9858,1,0.2050906290253149,-0.9856129323699181,-1.371308202472008,-0.2779085688615556,-1.4700997763791444
9859,1,0.3729864376804682,-1.0506912855457105,-1.700665593799203,-0.07829408020819781,-1.479844912731242
9860,1,0.37492510214544134,-1.0699756846211317,-1.654971068829702,-0.1573538386770535,-1.480440702241953
9861,1,0.3162685321409922,-1.012024453321545,-1.6581350837740438,-0.1728157674142887,-1.4848080623264863
9862,1,0.3056845373486383,-0.9307417824074619,-1.7164423636306168,-0.2467156885786123,-1.4802644754211265
9863,1,0.38702510622020775,-1.1514999257732308,-1.7049964389652663,-0.5584227131647829,-1.4615249380427566
9864,1,0.3619736860939513,-1.2351820845126096,-1.665666148495123,-0.7084433115231565,-1.4665835137870185
9865,1,0.3502856992474104,-0.4791510995527487,-1.672374633324106,-0.5966754255785702,-1.4627329333937784
9866,1,0.32873114821857236,-0.4045405802481511,-1.6213019557056687,-0.8121478555095565,-1.4714426487142405
9867,1,0.23414013183488158,-0.3618592675843958,-1.59956043497363,-0.8892129929908286,-1.4785064037657154
9868,1,0.39598759791587723,-0.24778040470706927,-1.627709535972397,-0.5614198981263997,-1.4376447573367206
9869,1,0.4068974853523441,-0.1703474439503594,-1.5190217382518123,-0.701653719964185,-1.4229586193709853
9870,1,0.4362485618597648,-0.03769803573430387,-1.4407276029993934,-0.7355597560541313,-1.4238253740751385
9871,1,0.27219445709160417,-0.05076053447513291,-1.2764862021643386,-0.02475692564837298,-1.4074956457184291
9872,1,0.33869774070108505,0.19343424223662234,-1.176119518577684,-0.0396173066013461,-1.402337799956456
9873,1,0.35600483066084426,0.22639211841004708,-1.1815985583173316,0.01984199461621299,-1.401801747948926
9874,1,0.3896566059676231,0.3579415486412185,-1.1763556095601353,-0.017300972849144003,-1.391699411247858
9875,1,0.3286009597009578,0.5556075435168285,-1.3148927647242188,0.097447616875389,-1.4190894240556935
9876,1,0.3657719680501107,0.6301379776912922,-1.300979576419392,-0.1260526831723542,-1.4117303901701428
9877,1,0.38587858003186354,0.6428970128743362,-1.2923480636879132,-0.19104062272163877,-1.411167115908557
9878,1,0.5572859426162597,0.8003434517268936,-1.2435616192518681,-0.34267671107363257,-1.4324675228346595
9879,1,0.520390679016455,0.9473912561352521,-1.076241472020068,-0.5970399385708227,-1.4184461876607743
9880,1,0.46677045394468514,0.9625240454284026,-0.9175460285291605,-0.5396294926337822,-1.403912550051992
9881,1,0.4822614841505705,0.8251403474066997,-0.9247869596227196,-0.39151824251091755,-1.3999089958110276
9882,1,0.44297156455077824,0.48454010527590197,-0.9375204245319972,-0.403367571551964,-1.403514324669149
9883,1,0.4257141743697598,0.20912286073030126,-1.019383509470704,-0.38488009463331346,-1.3981902204383037
9884,1,0.44427122841637495,0.23753473383970491,-1.1366869739340293,-0.333222635679648,-1.3646842349368935
9885,1,0.39604422885812957,0.036760142556911055,-1.0282049366885524,-0.2641668666445168,-1.3991531657416592
9886,1,0.4166328542824732,0.04827419245609493,-1.054602322718133,-0.1269645819329658,-1.4236184016011264
9887,1,0.37273819110360784,-0.08969311813001246,-0.6419317041351496,0.16335935186216433,-1.389378501752462
9888,1,0.41091176740719837,0.11455870229505616,-0.6274248625226778,0.2883478489182912,-1.388002402585985
9889,1,0.34547538060747807,0.6710112127998827,-0.5681481976252313,0.805820653222344,-1.3783904907559623
9890,1,0.2466619586704725,0.20451693966363052,-0.6667462232697864,1.227869839346623,-1.3057232718968117
9891,1,0.31737530975629846,0.04380051344564487,-0.6446774279106725,1.247769793111593,-1.266080236877801
9892,1,0.3612303208338244,-0.18459222048201143,-0.4840940108653771,1.456912085666539,-1.2876662476082448
9893,1,0.4897620262133287,-0.14825715447252447,-0.5255915213712249,1.4295715405049212,-1.2788185590046584
9894,1,0.619814545916916,-0.10567359784566684,-0.5018390681150019,1.2838179717591505,-1.266749540385029
9895,1,0.5814268322785947,-0.16719584815410488,-0.48286719829418656,1.4667329915861005,-1.2847925630676433
9896,1,0.615356051967868,-0.10319987641754583,-0.37735652742499065,1.3828229689417442,-1.3053804334797832
9897,1,0.6226442705751408,-0.5843953930273128,-0.23158248159073208,1.2479079663421782,-1.27649414336223
9898,1,0.5588428378544974,-0.4665960585903119,-0.26330863388058984,1.321595906915771,-1.282151148200139
9899,1,0.599249876051391,-0.7184348917200367,-0.32893930452189657,1.3147141472147446,-1.2527430844027814
9900,1,0.6323625590353482,-0.8084887780366703,-0.29023004507768246,1.4818779334358507,-1.2509496404372966
9901,1,0.606422152389841,-0.8859735105672224,-0.22919123179815024,1.4892958356195298,-1.2285110171068692
9902,1,0.6768300945850242,-0.8527719841849694,-0.22256514448153322,1.3473236091277345,-1.2059718477980328
9903,1,0.5372101179675989,-0.6609152691700605,-0.01839890396020757,0.9906307975315762,-1.220321544488982
9904,1,0.4371218743250139,-0.7647359316982866,-0.08720029975738204,1.4027687267562738,-1.203953067186371
9905,1,0.47411067014287817,-0.8628689011613901,-0.014609328344888164,1.3195763066784132,-1.1717680228309553
9906,1,0.46176293917394173,-0.8073176646990937,0.21920054139875253,0.8950877527288765,-1.1906046388650497
9907,1,0.41954790318229557,-0.8384803688332033,0.2666662230175809,0.9872997848459167,-1.1830706566954898
9908,1,0.35994181469250164,-0.8413290268376094,0.3473196356704129,0.9931119653932935,-1.1797201020587211
9909,1,0.40138992134879464,-0.8547666656887439,0.22155479923675925,1.107851949518546,-1.1597631112465483
9910,1,0.42720394516652876,-0.8133966992194273,0.2587032175840589,1.1310567109896639,-1.168459746022296
9911,1,0.515047244851562,-0.2737134310804572,0.350014943209452,1.0190824559230194,-1.212335372121298
9912,1,0.5487285840691395,-0.6229858953393766,0.12625126300451403,1.3527065297338796,-1.2114949566371092
9913,1,0.6328420543477268,-0.5065114612898449,-0.10442323757244425,1.06287509061445,-1.1902629436262033
9914,1,0.6560537632024388,-0.41376905606444225,-0.17099200931440556,1.1012900911428172,-1.1749368700331326
9915,1,0.6541568624413384,-0.2513237775731006,-0.04926877872461056,1.2859688510337905,-1.1269726605957209
9916,1,0.7085346808261752,-0.13054412859940082,-0.18604606717992062,1.493203336661821,-1.1323282700560129
9917,1,0.8865299903133879,0.37639254930704613,-0.05996368884855875,1.5024079427129822,-1.1438424374828071
9918,1,0.8335294220602185,0.2955626236829952,-0.057342990613968164,1.484263544479021,-1.1340385713381054
9919,1,0.9435537393309892,0.27776463079088876,-0.01055789374129607,1.7772429981709472,-1.0815527479772082
