periods,nn_pred_mean,nn_pred_median,nn_pred_l25,nn_pred_u75
2013.9,-1.573120427574066,-1.5719890159033836,-1.5774205447259184,-1.5669112122644533
2014.0,-1.5741156327184094,-1.5729879072218051,-1.578316803005902,-1.568022122915621
2014.1,-1.575135838048139,-1.5740117270225964,-1.5791884587657044,-1.5691353684892742
2014.2,-1.5761812168113236,-1.5750680584522567,-1.580148257844402,-1.5703362166116956
2014.3,-1.5772519284855082,-1.5761577721300646,-1.5810743694869653,-1.571550616491253
2014.4,-1.5783481174760872,-1.577304974730065,-1.5820175326346402,-1.5728347144261854
2014.5,-1.579469911780531,-1.5784677974814858,-1.583000974161719,-1.5741750384707303
2014.6,-1.580617421477198,-1.5796906162011524,-1.5840108588714281,-1.575512316056603
2014.7,-1.5817907369708264,-1.580950755796524,-1.5850601331511371,-1.576857828673949
2014.8,-1.5829899270480094,-1.5822465763082842,-1.5861157457538613,-1.5782747796144778
2014.9,-1.5842150369213546,-1.583591046120325,-1.5872335392607446,-1.5796631368736398
2015.0,-1.5854660865245351,-1.5849789138119161,-1.5884752285956654,-1.581046966595194
2015.1,-1.5867430693328246,-1.5863558197307128,-1.5899034979214928,-1.5823996282075825
2015.2,-1.5880459519202477,-1.5877659750290534,-1.5913490201318035,-1.5837382823161317
2015.3,-1.5893746743441013,-1.5891876253253585,-1.5929029670688846,-1.584892158065701
2015.4,-1.5907291513018071,-1.5906758578288112,-1.5945240185619216,-1.5862463449778585
2015.5,-1.5921092738678715,-1.5921407727385049,-1.5962043525044776,-1.587567032492201
2015.6,-1.5935149115174017,-1.593653942049531,-1.5978975311373864,-1.5889427160816794
2015.7,-1.5949459140933153,-1.5951955173616623,-1.5995883927160746,-1.5903010739813388
2015.8,-1.5964021133870958,-1.5967681926681536,-1.601331622040085,-1.5917108584886461
2015.9,-1.5978833240774053,-1.5983794656261656,-1.6030620581722959,-1.5931595376374081
2016.0,-1.5993893438806082,-1.60000297876638,-1.6048043536311425,-1.5946266665886708
2016.1,-1.6009199528493034,-1.6016726671422872,-1.6065740197342198,-1.5960778107769138
2016.2,-1.6024749117509218,-1.6033788550592007,-1.6083064162624936,-1.597577807292327
2016.3,-1.6040539594007015,-1.6051070507959342,-1.6101619292745128,-1.5990880798191451
2016.4,-1.6056568088395216,-1.606846775554178,-1.612008489499855,-1.6006476345780076
2016.5,-1.6072831424250507,-1.6086531359410194,-1.613881767948097,-1.6022221810596982
2016.6,-1.6089326061649292,-1.6104416753908484,-1.6157949501229487,-1.6037931045539437
2016.7,-1.6106048037872112,-1.6122775953494513,-1.6176472371062476,-1.6054080979861018
2016.8,-1.6122992910384701,-1.6141363438279144,-1.6195213395732397,-1.607051118728382
2016.9,-1.6140155706083106,-1.6159948144973086,-1.6214844797035772,-1.6087223672757331
2017.0,-1.6157530880380655,-1.6179468260898864,-1.6234182902014496,-1.6105022030263831
2017.1,-1.6175112290525704,-1.6198965319385987,-1.6253602922513821,-1.612228132764431
2017.2,-1.6192893189355253,-1.6218715961720918,-1.6273276035812678,-1.613973435069626
2017.3,-1.6210866247621358,-1.6238641537945306,-1.629327583742274,-1.6157945516670946
2017.4,-1.622902361385506,-1.625866713537372,-1.631331275189761,-1.6176057167188012
2017.5,-1.6247357019634612,-1.6279124240444809,-1.6333650999534717,-1.6194677354562643
2017.6,-1.626585793517434,-1.629997846657945,-1.6353433220562301,-1.6213606089728838
2017.7,-1.628451777545631,-1.632099089099317,-1.6373803937694167,-1.6232529984504398
2017.8,-1.6303328149739362,-1.634226931222977,-1.6394507614175051,-1.6253158000903873
2017.9,-1.6322281136543857,-1.636407869023872,-1.641513055550574,-1.6271677769363264
2018.0,-1.634136955376995,-1.6386482730094953,-1.643589579730947,-1.6289994432985384
2018.1,-1.6360587180061568,-1.640878515830779,-1.645670032512987,-1.6308675647622592
2018.2,-1.6379928864328273,-1.6431511823161393,-1.64779162230238,-1.632765008263247
2018.3,-1.6399390438043664,-1.6454638526734235,-1.6499126944628126,-1.6347606874588096
2018.4,-1.6418968350237921,-1.6478032685676496,-1.652045454941312,-1.6368540047677955
2018.5,-1.6438659010483587,-1.6501579019027326,-1.6541525528148024,-1.6389674681836768
2018.6,-1.6458457899995567,-1.6525669272242378,-1.6562319066898283,-1.6411489008014242
2018.7,-1.6478358459611249,-1.6549675980486032,-1.658361422997909,-1.6431926299578505
2018.8,-1.6498350583838215,-1.65741794576802,-1.6604646328340225,-1.645104364433462
2018.9,-1.6518418589686363,-1.6598503212724245,-1.6625106847762523,-1.6472150483262864
2019.0,-1.6538539110885395,-1.662359275281709,-1.6646262351574896,-1.6489434269588212
2019.1,-1.6558680043535663,-1.664428357102481,-1.667233399309235,-1.65062470073956
2019.2,-1.6578801578270737,-1.6664331370032328,-1.669882227979757,-1.6520971081492308
2019.3,-1.6598859416957354,-1.668471792266825,-1.6725802611671732,-1.6534627870244434
2019.4,-1.6618809210218703,-1.6705652347705664,-1.675332867616447,-1.6546931941463017
2019.5,-1.663861075727733,-1.6725912544253063,-1.678117634799258,-1.6556125830375426
2019.6,-1.6658230790907662,-1.6746737795920892,-1.68089029407203,-1.6564803525134564
2019.7,-1.6677643930321262,-1.6766842280999505,-1.6836787037911558,-1.6576247938713138
2019.8,-1.6696832124465035,-1.6787472418039107,-1.686464237759316,-1.6584307125587465
2019.9,-1.6715783287773223,-1.6808046680799489,-1.689290089827075,-1.6594616671353244
2020.0,-1.6734489782225335,-1.6828128439552992,-1.6920641107094665,-1.660361924033158
2020.1,-1.67529470966566,-1.6847748954835022,-1.6948872956368908,-1.661173695587795
2020.2,-1.6771152842786359,-1.686727239995804,-1.6977296413534286,-1.6618030209206087
2020.3,-1.6789106237008142,-1.6887638049410592,-1.7006572787352905,-1.6623276781361334
2020.4,-1.6806808342042252,-1.6906614446817052,-1.7035318329936988,-1.6629498062834123
2020.5,-1.6824263025767188,-1.6926174038003776,-1.7063963618855218,-1.6634378919434347
2020.6,-1.6841477922798818,-1.6945045221882162,-1.7091981234438949,-1.6636117041000196
2020.7,-1.6858464505716186,-1.69644832403554,-1.7120439872967792,-1.6640085976377286
2020.8,-1.6875237093681217,-1.6984569865465988,-1.7148776455683192,-1.6642465121693109
2020.9,-1.6891811453383883,-1.700316414329063,-1.7178914633281457,-1.6644527197486592
2021.0,-1.6908203777525583,-1.7023313790120944,-1.720815623838377,-1.6645602086370088
2021.1,-1.6924430252770748,-1.7042734605015044,-1.7237557284573437,-1.6649303147919128
2021.2,-1.6940506601478096,-1.70604773082103,-1.7267417264925056,-1.6655067933428431
2021.3,-1.6956446858942154,-1.7078853770688696,-1.7297421634255252,-1.6657265359583686
2021.4,-1.6972262154630466,-1.7097163274801612,-1.73273384553221,-1.6656820748669727
